total_num_hired,total_num_left,total_num_promoted,org_saturation_day,vp_team_size_skew,director_team_size_skew,manager_team_size_skew,mean_days_between_hires,mean_days_between_promotions,mean_days_between_leavings,seed,weight_employed,weight_promoted,weight_change,weight_left,min_employees_for_leaving,min_events_per_week,max_events_per_day,max_events_per_type
141,41,86,151,1.111,1.6,1.967,2.59,4.08,8.62,13,5,4,2,1,20,1,6,2
136,36,65,138,3.333,1.7,2.6,2.67,5.41,9.86,14,5,4,2,1,20,1,6,2
138,38,75,152,1.667,0.0,1.767,2.64,4.61,9.27,15,5,4,2,1,20,1,6,2
144,44,68,174,1.667,3.2,1.111,2.52,4.9,7.49,16,5,4,2,1,20,1,6,2
139,39,78,124,1.667,2.1,3.467,2.6,4.38,8.82,17,5,4,2,1,20,1,6,2
146,46,86,156,0.833,1.9,1.857,2.51,4.0,7.11,18,5,4,2,1,20,1,6,2
138,38,79,134,3.333,1.15,1.111,2.58,4.36,9.24,19,5,4,2,1,20,1,6,2
139,39,73,139,1.111,3.2,1.244,2.45,4.67,8.74,0,5,4,2,1,20,1,6,3
139,39,61,163,1.111,3.2,1.378,2.62,5.83,9.03,1,5,4,2,1,20,1,6,3
139,39,67,149,1.667,3.8,1.533,2.53,4.52,8.21,2,5,4,2,1,20,1,6,3
135,36,79,127,1.111,2.9,2.667,2.71,4.42,9.97,3,5,4,2,1,20,1,6,3
134,34,69,154,3.333,1.4,1.7,2.71,5.13,8.94,4,5,4,2,1,20,1,6,3
140,40,79,162,3.333,1.6,1.333,2.61,4.35,8.79,5,5,4,2,1,20,1,6,3
149,50,82,128,3.333,1.2,1.222,2.45,4.3,6.96,6,5,4,2,1,20,1,6,3
138,38,88,160,1.111,3.0,1.1,2.57,3.91,8.65,7,5,4,2,1,20,1,6,3
131,31,66,137,0.833,2.2,1.7,2.55,4.75,10.03,8,5,4,2,1,20,1,6,3
146,47,82,164,1.667,1.4,1.571,2.5,4.1,7.24,9,5,4,2,1,20,1,6,3
148,48,78,143,1.111,6.8,1.333,2.46,4.55,7.4,10,5,4,2,1,20,1,6,3
141,41,77,159,1.667,3.9,0.822,2.59,4.42,8.62,11,5,4,2,1,20,1,6,3
140,40,72,164,1.111,4.2,1.967,2.58,4.9,8.59,12,5,4,2,1,20,1,6,3
145,45,83,174,0.833,1.9,2.1,2.48,4.15,7.73,13,5,4,2,1,20,1,6,3
130,30,64,153,1.111,1.7,1.244,2.68,5.33,11.1,14,5,4,2,1,20,1,6,3
140,41,71,140,0.833,0.0,2.333,2.55,4.93,8.78,15,5,4,2,1,20,1,6,3
134,34,63,180,3.333,3.0,1.967,2.65,5.47,10.15,16,5,4,2,1,20,1,6,3
146,46,78,178,1.111,1.5,1.967,2.43,4.32,7.47,17,5,4,2,1,20,1,6,3
147,47,71,164,1.667,0.0,2.033,2.49,5.03,7.2,18,5,4,2,1,20,1,6,3
153,53,85,152,0.833,1.5,1.733,2.38,4.11,6.56,19,5,4,2,1,20,1,6,3
130,32,60,162,1.111,1.267,1.167,2.8,5.81,11.03,0,5,4,2,1,20,1,7,2
146,46,91,169,1.667,4.0,1.6,2.34,3.48,7.11,1,5,4,2,1,20,1,7,2
134,34,65,131,1.111,1.7,1.311,2.73,4.95,10.33,2,5,4,2,1,20,1,7,2
138,38,75,159,1.111,1.9,1.767,2.61,4.27,7.54,3,5,4,2,1,20,1,7,2
141,41,73,138,1.667,1.6,1.867,2.39,4.4,7.33,4,5,4,2,1,20,1,7,2
136,36,84,198,1.667,2.8,1.4,2.63,4.1,9.0,5,5,4,2,1,20,1,7,2
138,38,82,165,1.111,1.6,2.0,2.62,4.02,9.05,6,5,4,2,1,20,1,7,2
137,37,86,177,1.111,1.05,1.457,2.66,3.98,9.64,7,5,4,2,1,20,1,7,2
129,29,74,145,0.833,1.2,1.867,2.77,4.58,11.86,8,5,4,2,1,20,1,7,2
149,50,74,132,1.111,1.4,1.333,2.4,4.66,6.86,9,5,4,2,1,20,1,7,2
134,34,65,157,1.667,1.7,1.6,2.62,5.02,10.03,10,5,4,2,1,20,1,7,2
142,42,75,155,3.333,3.8,1.311,2.54,4.64,8.29,11,5,4,2,1,20,1,7,2
142,42,87,147,3.333,3.6,1.867,2.57,3.92,8.29,12,5,4,2,1,20,1,7,2
144,44,74,134,3.333,1.5,1.833,2.53,4.53,7.95,13,5,4,2,1,20,1,7,2
146,46,82,160,1.111,1.4,1.9,2.46,4.25,7.49,14,5,4,2,1,20,1,7,2
143,43,70,119,1.667,3.8,1.244,2.5,4.97,7.5,15,5,4,2,1,20,1,7,2
144,44,69,164,1.111,0.0,1.8,2.55,5.1,8.14,16,5,4,2,1,20,1,7,2
145,45,86,131,1.667,1.68,2.133,2.43,3.96,7.64,17,5,4,2,1,20,1,7,2
142,42,76,186,1.667,4.4,1.667,2.58,4.47,8.54,18,5,4,2,1,20,1,7,2
136,36,64,118,1.667,3.2,1.333,2.67,5.54,9.89,19,5,4,2,1,20,1,7,2
145,45,69,153,1.111,0.85,1.833,2.42,4.75,7.52,0,5,4,2,1,20,1,7,3
139,39,86,176,0.833,1.7,1.378,2.59,3.75,8.84,1,5,4,2,1,20,1,7,3
135,35,72,185,0.833,1.5,1.178,2.58,4.7,9.85,2,5,4,2,1,20,1,7,3
140,41,80,182,1.111,1.7,1.467,2.41,4.39,8.65,3,5,4,2,1,20,1,7,3
141,42,65,165,1.5,2.222,1.933,2.57,5.25,8.51,4,5,4,2,1,20,1,7,3
137,37,64,131,1.667,4.0,1.8,2.64,5.38,8.89,5,5,4,2,1,20,1,7,3
137,37,62,185,1.111,2.1,1.111,2.67,5.02,9.56,6,5,4,2,1,20,1,7,3
143,44,77,147,0.833,0.0,1.2,2.54,4.41,7.6,7,5,4,2,1,20,1,7,3
133,34,77,128,1.111,3.8,1.3,2.7,4.29,10.7,8,5,4,2,1,20,1,7,3
143,43,72,152,0.833,3.6,1.767,2.52,4.46,7.81,9,5,4,2,1,20,1,7,3
156,56,107,181,0.0,3.5,2.333,2.3,3.1,6.2,10,5,4,2,1,20,1,7,3
150,50,81,160,1.111,1.7,1.933,2.42,4.34,6.61,11,5,4,2,1,20,1,7,3
144,44,64,150,1.667,1.8,1.867,2.48,5.32,7.67,12,5,4,2,1,20,1,7,3
156,56,81,148,1.667,3.0,1.9,2.29,4.14,6.18,13,5,4,2,1,20,1,7,3
140,40,65,138,1.667,3.4,1.9,2.43,5.11,7.82,14,5,4,2,1,20,1,7,3
146,46,86,172,1.667,1.7,1.289,2.44,3.91,7.53,15,5,4,2,1,20,1,7,3
136,36,76,165,1.667,3.8,1.667,2.59,4.23,9.49,16,5,4,2,1,20,1,7,3
136,36,75,142,1.667,2.0,1.667,2.59,4.55,9.37,17,5,4,2,1,20,1,7,3
146,46,84,178,1.667,1.2,1.433,2.48,3.83,7.53,18,5,4,2,1,20,1,7,3
142,42,74,145,1.667,2.2,1.667,2.57,4.79,8.24,19,5,4,2,1,20,1,7,3
144,44,77,150,1.111,1.9,1.4,2.52,4.54,7.56,0,5,4,2,1,20,1,8,2
155,55,75,140,1.667,0.95,2.429,2.36,4.7,6.31,1,5,4,2,1,20,1,8,2
140,40,78,159,1.667,1.9,1.267,2.5,4.35,8.59,2,5,4,2,1,20,1,8,2
135,35,75,165,1.111,1.7,2.0,2.72,4.0,9.71,3,5,4,2,1,20,1,8,2
151,51,87,155,3.333,1.32,2.467,2.39,3.87,6.82,4,5,4,2,1,20,1,8,2
134,35,62,177,0.833,1.6,1.867,2.65,5.49,10.21,5,5,4,2,1,20,1,8,2
142,42,57,134,1.667,1.6,1.0,2.55,5.48,8.49,6,5,4,2,1,20,1,8,2
135,35,59,154,1.667,1.0,3.667,2.7,5.22,9.5,7,5,4,2,1,20,1,8,2
136,36,65,138,1.667,3.2,1.067,2.68,5.05,9.2,8,5,4,2,1,20,1,8,2
147,47,68,152,1.667,1.8,1.467,2.49,5.12,7.57,9,5,4,2,1,20,1,8,2
136,37,76,164,3.333,1.2,1.733,2.65,4.48,9.36,10,5,4,2,1,20,1,8,2
147,47,74,175,1.111,2.5,0.867,2.43,4.68,7.33,11,5,4,2,1,20,1,8,2
139,39,64,133,0.833,1.5,1.514,2.63,4.75,8.74,12,5,4,2,1,20,1,8,2
141,41,80,113,1.667,2.7,1.533,2.47,4.29,8.35,13,5,4,2,1,20,1,8,2
136,36,84,151,1.667,3.8,1.767,2.47,3.75,9.17,14,5,4,2,1,20,1,8,2
140,40,60,149,1.111,1.333,1.933,2.62,4.98,8.92,15,5,4,2,1,20,1,8,2
133,33,64,156,1.111,1.9,1.267,2.74,5.24,10.78,16,5,4,2,1,20,1,8,2
150,50,80,147,0.667,3.0,1.567,2.37,4.34,6.94,17,5,4,2,1,20,1,8,2
140,41,86,163,0.833,5.2,1.6,2.6,4.0,8.28,18,5,4,2,1,20,1,8,2
147,47,80,165,1.111,1.6,1.667,2.45,4.13,7.2,19,5,4,2,1,20,1,8,2
149,49,77,156,1.667,2.3,1.767,2.44,4.53,6.73,0,5,4,2,1,20,1,8,3
141,41,82,214,1.111,2.0,0.911,2.6,4.32,8.45,1,5,4,2,1,20,1,8,3
137,37,66,133,1.111,1.6,1.4,2.65,4.74,8.75,2,5,4,2,1,20,1,8,3
143,43,90,154,1.5,1.667,1.7,2.56,3.81,8.21,3,5,4,2,1,20,1,8,3
140,40,72,124,1.667,2.5,2.4,2.58,4.8,8.87,4,5,4,2,1,20,1,8,3
147,47,85,155,0.833,0.0,1.022,2.47,4.0,7.17,5,5,4,2,1,20,1,8,3
146,46,84,145,1.111,1.933,1.022,2.44,4.18,7.58,6,5,4,2,1,20,1,8,3
138,38,83,146,1.111,1.7,3.667,2.58,4.12,8.43,7,5,4,2,1,20,1,8,3
141,41,74,152,1.667,2.2,1.767,2.56,4.36,8.32,8,5,4,2,1,20,1,8,3
139,39,82,161,1.667,2.0,1.333,2.6,4.23,9.0,9,5,4,2,1,20,1,8,3
140,40,81,208,1.111,1.8,1.533,2.6,4.34,8.72,10,5,4,2,1,20,1,8,3
146,46,72,156,1.667,2.2,1.8,2.3,4.46,6.56,11,5,4,2,1,20,1,8,3
153,53,104,145,0.833,4.0,1.433,2.37,3.32,6.33,12,5,4,2,1,20,1,8,3
138,38,73,115,1.111,4.2,2.133,2.54,4.26,8.59,13,5,4,2,1,20,1,8,3
140,40,69,123,1.667,3.8,1.9,2.51,4.96,7.44,14,5,4,2,1,20,1,8,3
143,44,79,142,1.111,3.2,2.933,2.47,4.45,8.02,15,5,4,2,1,20,1,8,3
140,40,88,152,3.333,2.067,3.0,2.45,3.57,8.15,16,5,4,2,1,20,1,8,3
140,41,76,176,1.111,1.6,1.333,2.6,4.64,8.28,17,5,4,2,1,20,1,8,3
129,29,76,142,1.111,2.0,2.467,2.73,3.84,11.82,18,5,4,2,1,20,1,8,3
143,43,85,138,3.333,1.6,3.333,2.55,4.14,8.14,19,5,4,2,1,20,1,8,3
137,37,77,151,1.111,1.9,1.833,2.57,4.32,8.86,0,5,4,2,1,20,2,6,2
129,29,73,145,1.667,1.7,3.267,2.73,4.67,11.89,1,5,4,2,1,20,2,6,2
140,40,74,126,1.667,2.8,1.567,2.5,4.42,8.23,2,5,4,2,1,20,2,6,2
138,38,70,151,1.111,1.6,2.0,2.65,5.03,9.24,3,5,4,2,1,20,2,6,2
137,37,82,136,1.667,3.4,1.867,2.62,4.21,8.83,4,5,4,2,1,20,2,6,2
139,39,69,132,1.111,7.0,0.867,2.62,5.04,8.95,5,5,4,2,1,20,2,6,2
145,46,83,148,1.667,4.4,1.8,2.47,4.22,7.71,6,5,4,2,1,20,2,6,2
139,39,82,170,3.333,2.0,1.067,2.64,4.27,8.87,7,5,4,2,1,20,2,6,2
136,36,66,146,1.667,2.1,1.467,2.66,5.28,9.51,8,5,4,2,1,20,2,6,2
135,35,81,132,1.667,2.4,3.333,2.7,4.29,9.74,9,5,4,2,1,20,2,6,2
136,36,79,172,0.833,1.5,0.867,2.62,3.82,9.26,10,5,4,2,1,20,2,6,2
147,47,72,125,3.333,3.4,1.067,2.47,4.77,6.98,11,5,4,2,1,20,2,6,2
148,48,76,157,1.667,2.1,1.289,2.47,4.63,7.06,12,5,4,2,1,20,2,6,2
144,45,82,130,1.667,3.7,2.267,2.46,3.99,7.68,13,5,4,2,1,20,2,6,2
142,42,84,142,1.667,1.9,1.9,2.37,3.86,7.61,14,5,4,2,1,20,2,6,2
130,30,70,160,1.111,1.7,1.2,2.74,4.81,11.28,15,5,4,2,1,20,2,6,2
138,38,70,121,3.333,1.8,1.7,2.56,4.75,8.65,16,5,4,2,1,20,2,6,2
136,36,85,161,3.333,4.0,1.767,2.67,4.06,9.63,17,5,4,2,1,20,2,6,2
143,45,77,151,1.111,3.8,1.8,2.54,4.46,7.86,18,5,4,2,1,20,2,6,2
146,46,80,149,1.667,1.4,3.2,2.49,4.2,7.67,19,5,4,2,1,20,2,6,2
152,52,96,181,3.333,0.0,0.767,2.37,3.63,6.65,0,5,4,2,1,20,2,6,3
134,34,60,135,1.667,1.7,1.289,2.67,5.75,10.0,1,5,4,2,1,20,2,6,3
148,48,78,164,1.667,2.0,1.289,2.34,4.36,6.94,2,5,4,2,1,20,2,6,3
144,44,68,156,1.111,1.5,1.7,2.49,4.97,7.6,3,5,4,2,1,20,2,6,3
137,38,74,154,0.667,1.5,1.036,2.54,4.58,9.0,4,5,4,2,1,20,2,6,3
146,46,71,151,1.667,2.2,2.036,2.5,4.99,7.73,5,5,4,2,1,20,2,6,3
147,47,89,133,3.333,2.0,2.0,2.41,3.73,7.07,6,5,4,2,1,20,2,6,3
141,41,71,139,1.667,1.4,1.333,2.6,4.96,8.28,7,5,4,2,1,20,2,6,3
143,43,85,171,3.333,3.6,2.033,2.54,4.0,7.81,8,5,4,2,1,20,2,6,3
133,33,70,171,1.667,2.1,1.289,2.76,4.61,10.84,9,5,4,2,1,20,2,6,3
133,33,74,151,0.833,1.4,1.9,2.74,4.52,10.69,10,5,4,2,1,20,2,6,3
139,39,72,132,1.667,3.9,1.067,2.62,4.94,8.84,11,5,4,2,1,20,2,6,3
137,37,83,185,1.111,2.0,1.333,2.4,3.83,8.72,12,5,4,2,1,20,2,6,3
135,36,72,154,1.667,1.6,1.156,2.7,4.9,9.8,13,5,4,2,1,20,2,6,3
138,38,74,166,3.333,2.8,1.067,2.59,4.49,9.0,14,5,4,2,1,20,2,6,3
138,38,82,135,1.111,1.6,1.222,2.48,3.84,8.11,15,5,4,2,1,20,2,6,3
142,43,77,129,1.111,1.9,0.978,2.57,4.57,8.05,16,5,4,2,1,20,2,6,3
139,40,72,141,3.333,1.8,3.667,2.55,4.34,8.72,17,5,4,2,1,20,2,6,3
146,46,95,167,1.667,0.0,1.4,2.36,3.27,7.02,18,5,4,2,1,20,2,6,3
144,46,75,143,1.667,1.6,1.9,2.55,4.7,7.16,19,5,4,2,1,20,2,6,3
144,44,76,118,3.333,0.95,1.633,2.42,4.32,7.42,0,5,4,2,1,20,2,7,2
150,50,89,166,1.111,0.0,1.333,2.4,3.99,6.98,1,5,4,2,1,20,2,7,2
132,33,63,126,1.667,1.8,1.867,2.68,5.55,9.84,2,5,4,2,1,20,2,7,2
147,47,84,177,1.111,6.8,2.4,2.4,3.55,7.41,3,5,4,2,1,20,2,7,2
135,36,58,148,1.667,1.6,1.533,2.67,5.04,9.51,4,5,4,2,1,20,2,7,2
136,37,67,133,1.111,1.6,1.267,2.64,5.24,9.58,5,5,4,2,1,20,2,7,2
132,32,69,161,1.111,2.0,1.767,2.76,3.97,10.84,6,5,4,2,1,20,2,7,2
153,53,78,152,1.111,1.9,1.867,2.39,4.43,6.71,7,5,4,2,1,20,2,7,2
149,50,79,132,1.111,1.1,3.0,2.43,4.36,6.67,8,5,4,2,1,20,2,7,2
144,45,78,144,0.833,0.0,1.367,2.47,4.26,7.91,9,5,4,2,1,20,2,7,2
154,54,81,149,1.667,3.2,1.333,2.35,4.22,6.53,10,5,4,2,1,20,2,7,2
135,35,64,122,0.833,1.4,1.867,2.58,5.17,9.09,11,5,4,2,1,20,2,7,2
132,32,73,153,1.111,3.0,1.333,2.78,4.47,10.39,12,5,4,2,1,20,2,7,2
133,33,82,173,1.111,1.5,1.533,2.73,4.15,9.97,13,5,4,2,1,20,2,7,2
136,36,76,132,1.667,3.4,1.067,2.66,4.6,9.71,14,5,4,2,1,20,2,7,2
157,57,91,145,1.111,2.7,3.067,2.28,3.63,6.04,15,5,4,2,1,20,2,7,2
137,38,74,129,1.667,2.6,2.095,2.59,4.64,8.86,16,5,4,2,1,20,2,7,2
139,39,69,117,1.667,1.5,1.4,2.61,5.04,9.05,17,5,4,2,1,20,2,7,2
136,36,65,127,1.111,0.0,1.867,2.67,5.27,9.37,18,5,4,2,1,20,2,7,2
141,41,80,124,1.667,0.0,1.767,2.59,4.19,8.78,19,5,4,2,1,20,2,7,2
144,44,100,185,0.0,4.4,1.633,2.52,3.58,8.02,0,5,4,2,1,20,2,7,3
141,41,76,132,1.111,0.0,1.833,2.41,4.36,7.88,1,5,4,2,1,20,2,7,3
147,47,93,172,1.111,2.4,1.2,2.47,3.76,7.48,2,5,4,2,1,20,2,7,3
137,37,76,146,3.333,1.6,1.8,2.65,4.65,9.08,3,5,4,2,1,20,2,7,3
136,36,91,162,0.833,4.2,1.8,2.67,3.83,9.86,4,5,4,2,1,20,2,7,3
142,42,69,153,1.111,1.1,1.933,2.57,4.79,8.37,5,5,4,2,1,20,2,7,3
133,33,64,136,1.111,0.9,1.733,2.62,5.19,10.31,6,5,4,2,1,20,2,7,3
139,40,86,149,0.0,2.3,2.2,2.52,4.08,8.82,7,5,4,2,1,20,2,7,3
135,35,72,138,1.667,1.533,3.333,2.49,4.21,9.29,8,5,4,2,1,20,2,7,3
136,36,66,147,1.111,4.4,1.1,2.6,5.25,9.54,9,5,4,2,1,20,2,7,3
147,47,81,163,1.111,1.9,1.821,2.49,4.35,7.59,10,5,4,2,1,20,2,7,3
128,28,68,147,1.111,1.8,1.467,2.62,4.79,11.89,11,5,4,2,1,20,2,7,3
140,40,81,136,1.111,1.4,1.833,2.55,4.26,8.74,12,5,4,2,1,20,2,7,3
150,50,91,165,1.111,0.0,1.444,2.43,3.86,6.84,13,5,4,2,1,20,2,7,3
151,51,96,140,1.667,3.4,1.833,2.37,3.51,6.6,14,5,4,2,1,20,2,7,3
140,40,90,130,3.333,4.7,0.867,2.6,3.91,8.85,15,5,4,2,1,20,2,7,3
161,62,94,125,1.111,3.1,1.762,2.27,3.73,5.46,16,5,4,2,1,20,2,7,3
139,39,72,163,1.667,1.6,1.378,2.57,4.49,8.89,17,5,4,2,1,20,2,7,3
148,49,100,147,1.111,3.2,1.433,2.47,3.52,7.29,18,5,4,2,1,20,2,7,3
130,30,73,130,1.667,4.2,2.067,2.76,4.56,11.83,19,5,4,2,1,20,2,7,3
152,53,74,131,3.333,3.2,1.967,2.32,4.62,6.56,0,5,4,2,1,20,2,8,2
142,43,80,142,0.833,1.933,1.3,2.52,4.41,7.93,1,5,4,2,1,20,2,8,2
150,50,76,123,1.111,1.7,1.289,2.43,4.57,6.57,2,5,4,2,1,20,2,8,2
135,35,75,173,1.111,1.5,1.933,2.69,4.61,10.06,3,5,4,2,1,20,2,8,2
135,35,68,136,1.111,1.8,1.333,2.7,5.03,9.76,4,5,4,2,1,20,2,8,2
136,36,88,165,1.667,1.8,1.233,2.67,4.03,10.03,5,5,4,2,1,20,2,8,2
140,40,66,142,3.333,1.267,1.767,2.57,5.23,8.67,6,5,4,2,1,20,2,8,2
139,39,70,147,0.0,3.9,1.286,2.62,4.99,9.0,7,5,4,2,1,20,2,8,2
156,56,66,145,1.667,0.0,1.533,2.26,4.88,6.02,8,5,4,2,1,20,2,8,2
145,46,70,147,1.111,2.6,1.082,2.47,4.97,7.76,9,5,4,2,1,20,2,8,2
141,41,74,148,3.333,1.9,1.2,2.57,4.64,8.28,10,5,4,2,1,20,2,8,2
137,37,75,161,1.111,1.5,1.4,2.57,4.66,8.97,11,5,4,2,1,20,2,8,2
134,34,77,145,1.111,3.4,1.867,2.68,4.5,10.18,12,5,4,2,1,20,2,8,2
141,41,83,133,1.667,2.3,3.0,2.51,3.98,8.15,13,5,4,2,1,20,2,8,2
139,39,80,126,3.333,1.333,1.767,2.64,4.38,8.61,14,5,4,2,1,20,2,8,2
137,37,72,145,3.333,1.9,3.133,2.68,4.76,9.72,15,5,4,2,1,20,2,8,2
141,41,70,127,1.667,2.3,1.667,2.56,5.0,8.47,16,5,4,2,1,20,2,8,2
145,45,83,122,0.833,0.85,1.867,2.51,4.22,7.7,17,5,4,2,1,20,2,8,2
133,33,61,120,3.333,3.0,1.022,2.73,5.92,10.88,18,5,4,2,1,20,2,8,2
152,52,90,131,0.833,0.0,1.467,2.4,3.92,6.73,19,5,4,2,1,20,2,8,2
143,44,88,164,1.667,2.7,1.2,2.47,3.83,8.02,0,5,4,2,1,20,2,8,3
132,33,71,151,1.667,1.9,1.867,2.52,4.51,10.78,1,5,4,2,1,20,2,8,3
138,38,77,181,1.111,2.0,2.0,2.47,3.62,8.05,2,5,4,2,1,20,2,8,3
140,40,76,142,3.333,1.5,1.933,2.6,4.63,8.74,3,5,4,2,1,20,2,8,3
130,30,63,117,0.833,2.3,1.733,2.65,5.08,10.93,4,5,4,2,1,20,2,8,3
141,42,80,145,1.111,3.0,0.978,2.54,4.11,8.12,5,5,4,2,1,20,2,8,3
146,46,105,181,1.667,4.0,1.733,2.46,3.3,7.4,6,5,4,2,1,20,2,8,3
135,35,91,153,1.111,2.5,2.8,2.7,3.8,10.03,7,5,4,2,1,20,2,8,3
142,42,76,148,1.111,1.7,1.8,2.57,4.67,8.02,8,5,4,2,1,20,2,8,3
134,35,49,145,1.667,1.5,2.0,2.72,4.21,10.06,9,5,4,2,1,20,2,8,3
138,38,65,165,1.111,1.5,1.967,2.64,5.44,8.97,10,5,4,2,1,20,2,8,3
138,38,81,134,1.111,4.0,2.238,2.65,4.28,9.43,11,5,4,2,1,20,2,8,3
135,35,56,121,1.111,1.8,1.367,2.6,6.09,9.79,12,5,4,2,1,20,2,8,3
133,33,81,162,1.667,2.2,3.4,2.72,3.92,10.72,13,5,4,2,1,20,2,8,3
133,34,68,146,1.111,1.4,1.178,2.76,5.1,10.52,14,5,4,2,1,20,2,8,3
137,38,80,166,1.111,2.133,1.071,2.67,4.35,8.27,15,5,4,2,1,20,2,8,3
139,39,94,192,1.667,1.4,1.067,2.59,3.49,8.53,16,5,4,2,1,20,2,8,3
144,45,79,156,1.111,1.7,1.767,2.5,4.38,7.43,17,5,4,2,1,20,2,8,3
151,51,88,202,0.833,1.2,2.0,2.43,3.8,6.78,18,5,4,2,1,20,2,8,3
136,36,71,131,1.667,1.2,1.9,2.64,4.93,9.14,19,5,4,2,1,20,2,8,3
145,45,67,144,0.833,1.7,1.867,2.5,4.94,7.52,0,5,4,2,1,30,1,6,2
139,39,67,117,1.667,2.0,1.067,2.6,5.14,8.66,1,5,4,2,1,30,1,6,2
144,44,66,151,3.333,3.6,2.067,2.5,4.91,7.33,2,5,4,2,1,30,1,6,2
130,31,55,128,1.111,1.067,0.976,2.81,6.39,11.4,3,5,4,2,1,30,1,6,2
138,38,74,128,1.111,1.7,1.9,2.61,4.56,8.76,4,5,4,2,1,30,1,6,2
146,46,76,148,1.667,1.0,1.733,2.47,4.41,7.18,5,5,4,2,1,30,1,6,2
134,34,82,177,1.111,1.933,1.333,2.71,3.74,9.76,6,5,4,2,1,30,1,6,2
135,35,71,146,0.833,2.3,1.367,2.66,4.86,9.79,7,5,4,2,1,30,1,6,2
146,46,67,138,3.333,1.733,1.467,2.48,5.08,7.18,8,5,4,2,1,30,1,6,2
144,44,68,139,1.111,1.733,1.244,2.54,5.06,7.79,9,5,4,2,1,30,1,6,2
140,41,61,126,1.5,1.444,1.4,2.62,5.43,8.4,10,5,4,2,1,30,1,6,2
150,50,84,149,1.111,5.4,1.567,2.43,3.95,7.0,11,5,4,2,1,30,1,6,2
138,39,58,109,1.667,2.1,1.7,2.64,6.05,9.05,12,5,4,2,1,30,1,6,2
138,39,71,151,1.667,0.0,3.133,2.61,4.93,9.08,13,5,4,2,1,30,1,6,2
144,44,58,138,0.0,1.333,1.733,2.55,6.02,7.79,14,5,4,2,1,30,1,6,2
155,55,64,146,1.667,1.8,1.867,2.31,5.29,6.19,15,5,4,2,1,30,1,6,2
141,41,59,160,3.333,1.8,1.733,2.59,5.88,8.5,16,5,4,2,1,30,1,6,2
138,38,71,143,0.833,1.4,1.7,2.6,4.74,8.54,17,5,4,2,1,30,1,6,2
138,38,77,140,3.333,1.8,1.089,2.64,4.54,9.27,18,5,4,2,1,30,1,6,2
141,42,68,135,1.111,2.067,1.333,2.56,4.99,8.27,19,5,4,2,1,30,1,6,2
139,39,74,113,1.667,2.2,2.133,2.61,4.64,8.58,0,5,4,2,1,30,1,6,3
137,37,65,159,1.667,1.7,1.933,2.65,4.83,9.31,1,5,4,2,1,30,1,6,3
141,42,52,124,3.333,3.0,1.289,2.55,6.82,8.49,2,5,4,2,1,30,1,6,3
134,37,53,117,3.333,4.5,1.067,2.62,6.73,9.61,3,5,4,2,1,30,1,6,3
134,34,62,169,3.333,1.6,1.067,2.65,5.34,9.36,4,5,4,2,1,30,1,6,3
149,50,63,102,1.111,1.4,1.533,2.45,5.56,6.73,5,5,4,2,1,30,1,6,3
137,37,74,140,1.111,1.6,1.178,2.54,4.42,9.19,6,5,4,2,1,30,1,6,3
143,43,65,126,1.667,3.7,1.2,2.53,5.3,7.9,7,5,4,2,1,30,1,6,3
134,34,77,160,1.111,1.8,1.4,2.63,4.41,9.55,8,5,4,2,1,30,1,6,3
135,35,68,155,1.667,1.9,1.067,2.69,4.69,9.71,9,5,4,2,1,30,1,6,3
143,44,75,151,1.667,2.0,1.4,2.51,4.55,7.86,10,5,4,2,1,30,1,6,3
140,41,76,136,1.667,6.8,0.844,2.55,4.51,8.45,11,5,4,2,1,30,1,6,3
146,46,73,132,3.333,1.2,1.767,2.49,4.6,7.53,12,5,4,2,1,30,1,6,3
137,37,70,140,1.667,1.7,1.7,2.56,4.74,8.33,13,5,4,2,1,30,1,6,3
143,44,56,144,1.667,1.5,1.933,2.44,6.02,7.95,14,5,4,2,1,30,1,6,3
131,31,67,131,1.111,0.733,1.667,2.71,5.08,10.3,15,5,4,2,1,30,1,6,3
149,50,86,138,0.0,2.467,1.167,2.45,3.75,6.67,16,5,4,2,1,30,1,6,3
130,30,44,136,1.667,1.5,1.533,2.79,8.02,11.17,17,5,4,2,1,30,1,6,3
156,56,72,118,0.0,3.3,1.433,2.32,4.48,6.0,18,5,4,2,1,30,1,6,3
144,44,71,142,1.111,4.0,3.133,2.54,4.97,6.95,19,5,4,2,1,30,1,6,3
137,38,62,182,1.111,1.8,1.867,2.68,5.54,9.3,0,5,4,2,1,30,1,7,2
137,37,67,124,1.667,1.4,1.222,2.63,5.08,9.28,1,5,4,2,1,30,1,7,2
143,43,77,143,1.111,1.5,1.9,2.48,4.33,7.86,2,5,4,2,1,30,1,7,2
139,39,58,124,1.111,1.6,1.7,2.64,5.14,8.76,3,5,4,2,1,30,1,7,2
133,33,65,163,1.667,1.8,1.333,2.74,5.14,10.31,4,5,4,2,1,30,1,7,2
149,49,72,131,1.111,0.0,1.833,2.4,4.59,6.98,5,5,4,2,1,30,1,7,2
130,30,69,139,0.833,1.7,1.067,2.81,4.46,10.69,6,5,4,2,1,30,1,7,2
151,51,82,141,3.333,0.0,1.356,2.39,4.14,6.6,7,5,4,2,1,30,1,7,2
140,40,63,105,1.111,2.6,1.567,2.54,4.61,8.46,8,5,4,2,1,30,1,7,2
